CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,POB_TOT,ANALF,SBASC,OVSDE,OVSEE,OVSAE,OVPT,VHAC,PL.5000,PO2SM,IM_2020,GM_2020,IMN_2020
20,Oaxaca,20396,Santa María la Asunción,3259,49.8013245,76.29139073,1.995634549,1.371571072,14.56189585,14.93607733,47.09677505,100,98.38565022,44.84223913,Muy alto,0.702167057
20,Oaxaca,20397,Heroica Ciudad de Tlaxiaco,40123,6.755761339,31.49656922,0.85338838,1.082469036,11.91471151,16.76064847,29.39497757,52.8574633,74.19048223,54.56302,Medio,0.854380956
20,Oaxaca,20398,Ayoquezco de Aldama,4874,15.26759033,62.57437657,1.329731976,0.664865988,2.825680449,12.09225016,23.02052879,100,90.8749329,52.63693041,Alto,0.824221074
20,Oaxaca,20399,Santa María Atzompa,41921,3.570496935,26.90182074,0.397747694,1.856954594,17.40505571,9.296753325,24.45858765,31.80983278,65.9758738,55.85409743,Bajo,0.874597432
20,Oaxaca,20400,Santa María Camotlán,1713,9.591194969,57.15408805,3.825779871,2.118893467,4.296645085,3.472630959,23.52941132,100,93.12865497,53.16803117,Medio,0.832537373
20,Oaxaca,20401,Santa María Colotepec,27046,9.223996181,43.36250331,1.605410829,2.868928611,6.614887212,9.874019845,37.64572144,60.68919618,73.31133718,53.75640047,Medio,0.841750417
20,Oaxaca,20402,Santa María Cortijo,1067,15.1556157,54.8037889,11.05904405,2.436738519,1.21836926,8.903467666,33.43558121,100,81.26649077,51.42954692,Alto,0.805315129
20,Oaxaca,20403,Santa María Coyotepec,3751,3.154459753,32.5235678,0.430918395,1.400484783,4.066792351,5.117155939,21.78403664,100,69.74448316,56.17218482,Bajo,0.879578238
20,Oaxaca,20404,Santa María Chachoápam,761,3.921568627,44.28104575,2.23390276,0,0.657030223,4.073587385,17.81376457,100,91.7721519,55.62399201,Bajo,0.870994302
20,Oaxaca,20405,Villa de Chilapa de Díaz,1815,11.13585746,64.06829993,0.771349862,0.8815427,1.542699725,8.484848485,23.97137833,100,92.23484848,53.39449944,Medio,0.836083551
20,Oaxaca,20406,Santa María Chilchotla,21469,28.76626973,69.86149584,1.35856835,5.542021924,64.90208938,44.06819353,43.12711716,100,95.99443242,40.81128407,Muy alto,0.63904791
20,Oaxaca,20407,Santa María Chimalapa,9578,21.54271059,63.16827777,4.055128545,2.2793533,19.66604824,16.1277498,30,100,96.00503303,48.80814082,Alto,0.764267558
20,Oaxaca,20408,Santa María del Rosario,499,6.111111111,49.72222222,2.204408818,1.803607214,5.611222445,13.0260521,25,100,91.56626506,53.36519557,Medio,0.835624693
20,Oaxaca,20409,Santa María del Tule,8939,1.713709677,22.15180758,0.146264626,0.146264626,1.383888389,4.9729973,14.20765018,7.506432487,68.59623734,59.15209893,Muy bajo,0.926239546
20,Oaxaca,20410,Santa María Ecatepec,3418,5.86984262,52.7435134,1.104807405,2.418632428,10.98835473,9.047476859,27.86516762,100,94.67889908,52.82626048,Medio,0.82718572
20,Oaxaca,20411,Santa María Guelacé,908,2.816901408,45.77464789,0.660792952,0.220264317,3.083700441,13.87665198,18.72509956,100,83.47826087,55.27973935,Bajo,0.865603784
20,Oaxaca,20412,Santa María Guienagati,3178,13.24009324,61.46607778,7.3710851,5.124960456,0.695982284,15.18506802,36.04004288,100,92.55102041,50.30963516,Alto,0.787778869
20,Oaxaca,20413,Santa María Huatulco,50862,6.458266367,34.66304318,0.812087999,2.303415409,4.360257327,11.20996088,30.6156292,41.49659864,66.57672171,55.61065253,Bajo,0.870785424
20,Oaxaca,20414,Santa María Huazolotitlán,11995,17.28523529,53.37033183,4.459290188,1.135699374,7.081419624,6.338204593,24.88801765,56.94039183,89.20167143,52.80277784,Medio,0.826818014
20,Oaxaca,20415,Santa María Ipalapa,4878,15.97845601,63.43506882,1.295496607,1.37775036,0.822537528,7.032695867,23.8539238,100,93.10584958,52.71079829,Medio,0.825377742
20,Oaxaca,20416,Santa María Ixcatlán,461,18.0156658,55.09138381,0,0.433839479,6.290672451,31.01952278,24.53987694,100,98.00796813,50.83903779,Alto,0.796068578
20,Oaxaca,20417,Santa María Jacatepec,9682,16.14636271,53.8193436,1.298026999,1.100726895,15.22326064,12.7933541,24.31809425,100,91.8938307,51.4458805,Alto,0.80557089
20,Oaxaca,20418,Santa María Jalapa del Marqués,11735,9.885109771,38.91479923,2.504502959,2.538811219,3.096320439,10.29928823,29.99720383,23.66425224,79.1102911,54.79008263,Bajo,0.857936441
20,Oaxaca,20419,Santa María Jaltianguis,592,2.01793722,51.56950673,0,0.506756757,0.506756757,10.47297297,16.47727203,100,93.11926606,55.4138188,Bajo,0.867703282
20,Oaxaca,20420,Santa María Lachixío,1679,23.03664921,53.57766143,0.919681177,2.881667689,0.245248314,26.7933783,35.01259613,100,88.86310905,50.09453248,Alto,0.784410661
20,Oaxaca,20421,Santa María Mixtequilla,4690,7.807215333,38.95152198,2.480222365,1.090442591,2.266410092,5.965362412,27.01801109,100,79.10372608,54.71774615,Bajo,0.856803753
20,Oaxaca,20422,Santa María Nativitas,603,9.267241379,43.96551724,1.180438449,1.180438449,0.674536256,2.866779089,29.59183693,100,87.08133971,54.435796,Medio,0.852388806
20,Oaxaca,20423,Santa María Nduayaco,453,7.2,62.66666667,1.55210643,2.88248337,1.99556541,19.9556541,32.41379166,100,98.69281046,51.89016314,Alto,0.812527738
20,Oaxaca,20424,Santa María Ozolotepec,3793,18.64009379,63.3059789,0.608626621,2.513892564,2.169886213,21.77824821,40.90909195,100,96.68016194,50.12313608,Alto,0.784858553
20,Oaxaca,20425,Santa María Pápalo,2058,17.06192358,59.15678524,0.583657588,1.507782101,1.118677043,14.98054475,36.33491135,100,97.69335142,51.42999642,Alto,0.805322168
20,Oaxaca,20426,Santa María Peñoles,8967,15.50957592,55.36935705,2.04519774,6.04519774,3.95480226,28.96045198,49.35597229,100,97.04116638,48.6004743,Muy alto,0.761015789
20,Oaxaca,20427,Santa María Petapa,16706,11.23463485,45.04789445,2.143665535,1.238266427,11.85007656,5.241774344,28.02705765,100,85.24429511,53.04810712,Medio,0.830659529
20,Oaxaca,20428,Santa María Quiegolani,2224,19.91584853,52.17391304,4.511278195,2.490601504,1.456766917,14.28571429,42.72211838,100,97.57785467,50.23020123,Alto,0.786535045
20,Oaxaca,20429,Santa María Sola,1516,15.60283688,61.79078014,1.390728477,1.721854305,13.11258278,17.8335535,26.02739716,100,94.53125,50.78998031,Alto,0.795300406
20,Oaxaca,20430,Santa María Tataltepec,317,11.24031008,43.79844961,0.94637224,0.315457413,0,16.08832808,35.86956406,100,95.23809524,53.0337429,Medio,0.830434605
20,Oaxaca,20431,Santa María Tecomavaca,1830,6.947524021,40.95756706,3.123287671,0.328048114,2.410958904,15.39726027,25.6198349,100,90.4516129,53.91549452,Medio,0.844241609
20,Oaxaca,20432,Santa María Temaxcalapa,903,7.407407407,57.61316872,0,0.110741971,0,4.540420819,19.39799309,100,92.90953545,54.94349878,Bajo,0.860338725
20,Oaxaca,20433,Santa María Temaxcaltepec,2694,31.01965602,78.25552826,0.25993316,5.49572967,1.076865949,19.56925362,41.22383118,100,94.8542024,47.6199912,Muy alto,0.745662788
20,Oaxaca,20434,Santa María Teopoxco,3985,31.49149923,71.05873261,0.928481807,0.476787955,1.279799247,15.6336261,30.3730011,100,96.8401487,49.70145751,Alto,0.778255654
20,Oaxaca,20435,Santa María Tepantlali,3576,31.19868637,68.34975369,1.966372186,2.906811057,0.48446851,27.01624394,34.82532883,100,88.05687204,48.48459284,Muy alto,0.759201247
20,Oaxaca,20436,Santa María Texcatitlán,896,25.11627907,69.30232558,3.691275168,1.454138702,64.65324385,12.41610738,22.68041229,100,98.11827957,45.09278338,Muy alto,0.706090231
20,Oaxaca,20437,Santa María Tlahuitoltepec,9653,23.86126823,52.23280738,1.477416631,2.247783875,1.509075559,28.81893091,30.01638031,100,82.40971357,50.36606097,Alto,0.788662419
20,Oaxaca,20438,Santa María Tlalixtac,1839,23.74691865,61.51315789,1.181767023,0.787844682,0.844119302,19.75239167,41.48936081,100,91.8200409,50.29641766,Alto,0.787571902
20,Oaxaca,20439,Santa María Tonameca,25347,17.26909953,58.11871253,3.953350465,4.566119787,12.92350267,25.24214272,40.09939575,100,85.71801226,48.79822052,Alto,0.76411222
20,Oaxaca,20440,Santa María Totolapilla,812,17.94071763,58.65834633,2.641509434,1.509433962,2.893081761,6.163522013,19.38775444,100,91.4893617,52.54176178,Alto,0.822730866
20,Oaxaca,20441,Santa María Xadani,9234,22.51775979,66.0720185,1.923497268,0.830601093,5.945355191,4.601092896,37.22826004,6.519384882,71.15646259,53.26204224,Medio,0.834009455
20,Oaxaca,20442,Santa María Yalina,250,6.701030928,62.88659794,0,0,2,9.6,27.71084404,100,100,53.75633339,Medio,0.841749367
20,Oaxaca,20443,Santa María Yavesía,434,1.515151515,44.84848485,0.460829493,0.460829493,0,6.68202765,15.75342464,100,95.04950495,55.87590463,Bajo,0.874938903
20,Oaxaca,20444,Santa María Yolotepec,481,8.083832335,53.89221557,1.03950104,1.871101871,2.702702703,7.692307692,23.87096786,100,92.47311828,53.7290544,Medio,0.841322216
20,Oaxaca,20445,Santa María Yosoyúa,1699,14.41368078,39.08794788,0.476474092,0.357355569,0.476474092,10.60154854,32.01058197,100,88.34019204,53.55353142,Medio,0.83857377
20,Oaxaca,20446,Santa María Yucuhiti,6008,11.88007214,48.94048693,0.404040404,1.127946128,6.666666667,12.82828283,31.03030396,100,95.48793284,52.51731774,Alto,0.822348106
20,Oaxaca,20447,Santa María Zacatepec,17100,16.96232472,59.79895253,2.981732469,2.262816735,1.803182086,14.10724808,34.55615997,65.14035088,90.7678245,51.83778543,Alto,0.811707576
20,Oaxaca,20448,Santa María Zaniza,2469,14.9409312,60.94510076,0.324017821,2.227622519,0.283515593,45.48400162,60.91269684,100,99.50413223,48.34427039,Muy alto,0.757003992
20,Oaxaca,20449,Santa María Zoquitlán,3294,14.01639344,68.93442623,2.91882031,0.820918212,4.773487382,13.22590453,26.79611588,100,86.07954545,52.14956717,Alto,0.816589644
20,Oaxaca,20450,Santiago Amoltepec,13855,23.17488337,69.85582034,0.407124682,5.408942203,11.26862959,68.14976372,60.22727203,100,90.28400598,44.11864317,Muy alto,0.690836551
20,Oaxaca,20451,Santiago Apoala,1019,34.17553191,66.75531915,0.835073069,2.087682672,57.72442589,15.44885177,25.38699722,100,97.84615385,44.42913675,Muy alto,0.695698448
20,Oaxaca,20452,Santiago Apóstol,4421,22.38850644,70.81712062,0.635785649,0.65849228,3.451407811,50.02270663,33.56521606,100,94.3615257,48.40402645,Muy alto,0.757939689
20,Oaxaca,20453,Santiago Astata,3918,9.66066482,43.87119114,6.764551652,4.142632407,5.270057682,6.974305191,31.70536423,100,84.47517285,52.25696109,Alto,0.818271283
20,Oaxaca,20454,Santiago Atitlán,3556,20.62256809,58.59922179,0.426499858,2.502132499,1.933466022,24.73699175,37.82559586,100,91.78547183,50.17769739,Alto,0.785712908
20,Oaxaca,20455,Santiago Ayuquililla,2904,10.89974293,62.87917738,15.41911004,1.069334253,10.21041739,7.933770266,42.25721741,100,95.96949891,49.92342298,Alto,0.781731324
20,Oaxaca,20456,Santiago Cacaloxtepec,1667,20.33762058,57.07395498,4.08785845,0.366076876,3.721781574,3.111653447,27.89256287,100,89.6969697,52.1929545,Alto,0.817269029
20,Oaxaca,20457,Santiago Camotlán,3346,11.26990608,69.51300789,0.778443114,1.167664671,2.005988024,23.26347305,31.22222137,100,94.01140684,51.73419155,Alto,0.81008544
20,Oaxaca,20458,Santiago Comaltepec,1157,10.40462428,56.64739884,0.789473684,0.263157895,0.526315789,4.385964912,19.70588303,100,89.45868946,54.52138604,Medio,0.853729027
20,Oaxaca,20459,Santiago Chazumba,4877,6.258393768,42.73435402,2.803738318,1.952232606,10.44652129,2.180685358,20.62893105,100,84.93570116,54.17734302,Medio,0.848341792
20,Oaxaca,20460,Santiago Choápam,5242,20.89552239,69.48590381,0.464037123,3.286929621,4.601701469,20.64965197,39.07380676,100,94.54545455,49.49883048,Alto,0.775082796
20,Oaxaca,20461,Santiago del Río,527,22.70531401,78.01932367,4.364326376,3.984819734,0.569259962,19.35483871,23.40425491,100,92.45283019,49.62088295,Alto,0.776993968
20,Oaxaca,20462,Santiago Huajolotitlán,4600,5.688448075,42.50599825,2.955665025,1.074787282,2.351097179,5.217196597,23.77902412,100,86.57616893,54.7586372,Bajo,0.85744405
20,Oaxaca,20463,Santiago Huauclilla,525,6.150341686,61.73120729,5.212355212,1.351351351,5.598455598,11.96911197,15.02590656,100,98.13664596,53.08193042,Medio,0.831189155
20,Oaxaca,20464,Santiago Ihuitlán Plumas,341,14,57.6,4.90797546,0,4.90797546,5.214723926,15.652174,100,98.54014599,53.02052892,Medio,0.830227693
20,Oaxaca,20465,Santiago Ixcuintepec,1636,18.39186691,69.03881701,2.388242498,2.14329455,0,21.98407838,38.4428215,100,95.51282051,50.21388244,Alto,0.786279515
20,Oaxaca,20466,Santiago Ixtayutla,13880,32.66517357,74.37849944,1.184115523,7.082009818,13.8267148,41.80505415,54.42997742,100,96.46630237,43.74812135,Muy alto,0.685034695
20,Oaxaca,20467,Santiago Jamiltepec,19112,14.27622352,49.73910983,4.415707302,1.634863061,8.211112863,10.22446512,30.09638023,45.65194642,86.75542136,52.84571548,Medio,0.827490358
20,Oaxaca,20468,Santiago Jocotepec,14198,24.50251476,69.31243872,1.54164585,1.720077082,4.81764328,17.32210406,29.62962914,100,97.2919744,49.86498447,Alto,0.780816258
20,Oaxaca,20469,Santiago Juxtlahuaca,34735,20.12473647,53.7677538,11.40583554,3.893309755,2.735042735,25.85912172,40.18890381,69.45156183,85.84512151,49.14089285,Alto,0.769477991
20,Oaxaca,20470,Santiago Lachiguiri,4394,13.70799881,62.52612959,4.328804974,4.674188349,0.759843426,17.40732213,30.2816906,100,96.36608345,50.68756416,Alto,0.793696712
20,Oaxaca,20471,Santiago Lalopa,431,7.038123167,55.13196481,0,0.496277916,0,5.70719603,31.74603081,100,97.2826087,54.12987865,Medio,0.847598566
20,Oaxaca,20472,Santiago Laollaga,3361,8.793774319,38.36575875,1.850746269,0.537313433,4.71641791,4.746268657,18.40215492,100,78.61724875,55.12688086,Bajo,0.863210233
20,Oaxaca,20473,Santiago Laxopa,1291,3.239289446,57.47126437,0.387596899,0.07751938,0,13.56589147,21.39037514,100,96.15384615,54.65162422,Bajo,0.855768375
20,Oaxaca,20474,Santiago Llano Grande,3440,17.56535948,48.89705882,6.641198942,1.204819277,1.439905965,7.052600646,28.8184433,100,84.15300546,52.35420384,Alto,0.819793969
20,Oaxaca,20475,Santiago Matatlán,10175,17.14859438,60.60240964,0.582255995,1.430968124,6.158097306,15.93802428,36.08247375,100,86.24465812,51.3465944,Alto,0.804016208
20,Oaxaca,20476,Santiago Miltepec,421,8.253968254,50.79365079,2.398081535,1.918465228,1.438848921,3.117505995,28.87323952,100,95.89041096,53.65610672,Medio,0.840179957
20,Oaxaca,20477,Santiago Minas,1327,20.96114519,74.5398773,0.376789751,1.808590806,6.028636021,16.50339111,20.44817924,100,95.10869565,50.76900229,Alto,0.794971919
20,Oaxaca,20478,Santiago Nacaltepec,1599,9.435483871,66.37096774,0.837089504,1.159047006,7.662588538,12.68512556,14.92007065,100,95.35519126,52.98765345,Medio,0.829712909
20,Oaxaca,20479,Santiago Nejapilla,174,10.73825503,71.81208054,0,1.724137931,1.724137931,5.747126437,19.11764717,100,98.66666667,53.25122532,Medio,0.833840077
20,Oaxaca,20480,Santiago Nundiche,1351,11.46744412,47.2303207,4.276069017,11.32783196,14.77869467,21.68042011,32.08955383,100,97.60956175,48.02304596,Muy alto,0.751974065
20,Oaxaca,20481,Santiago Nuyoó,1898,15.39012169,50.82319256,2.08,1.28,0.64,13.17333333,28.84283257,100,96.72316384,52.31342935,Alto,0.819155498
20,Oaxaca,20482,Santiago Pinotepa Nacional,55840,12.75709779,40.81649107,7.446174947,1.238021332,17.37019725,9.617224017,31.92646217,39.60243553,80.87208536,52.51998942,Alto,0.822389941
20,Oaxaca,20483,Santiago Suchilquitongo,10886,3.272637795,39.65158379,0.652333701,1.194413818,13.63469313,7.726938626,26.77385521,24.003307,73.68421053,55.83571567,Bajo,0.874309599
20,Oaxaca,20484,Santiago Tamazola,4458,13.27895595,58.72756933,5.258426966,1.685393258,11.07865169,3.460674157,32.53333282,100,92.3019432,51.60631087,Alto,0.808083006
20,Oaxaca,20485,Santiago Tapextla,3134,24.73498233,66.22917718,20.54313099,1.565495208,4.82428115,15.46325879,31.42144585,100,85.83850932,48.13321581,Muy alto,0.753699171
20,Oaxaca,20486,Villa Tejúpam de la Unión,2419,6.152993348,48.94678492,2.81573499,0.703933747,4.968944099,6.252587992,34.29394913,100,91.68241966,53.65055968,Medio,0.840093098
20,Oaxaca,20487,Santiago Tenango,1966,3.295932679,32.60869565,0.868232891,3.93258427,4.136874362,25.94484168,34.87179565,100,80.23850085,53.04266639,Medio,0.830574335
20,Oaxaca,20488,Santiago Tepetlapa,130,10.20408163,67.34693878,0,0,0,3.076923077,21.95121956,100,89.79591837,54.42586915,Medio,0.852233365
20,Oaxaca,20489,Santiago Tetepec,4909,14.843288,59.43228859,6.081632653,1.918367347,5.428571429,15.93877551,35.90504456,100,93.46049046,50.68750803,Alto,0.793695833
20,Oaxaca,20490,Santiago Texcalcingo,2974,27.39043825,72.55976096,0.403496974,0.470746469,0.806993948,8.238063215,40.55118179,100,98.85057471,50.22370788,Alto,0.786433368
20,Oaxaca,20491,Santiago Textitlán,4930,10.16563819,41.99415395,0.378151261,1.008403361,0,28.08823529,40.04424667,100,96.22119816,52.09123984,Alto,0.815676319
20,Oaxaca,20492,Santiago Tilantongo,2764,18.34170854,58.34170854,2.822131452,5.050129967,15.37318975,15.93018938,26.43805313,100,94.42060086,49.37928878,Alto,0.77321094
20,Oaxaca,20493,Santiago Tillo,545,6.220095694,45.45454545,0.733944954,0.917431193,0.550458716,6.055045872,24.5714283,100,87.35177866,54.94982932,Bajo,0.860437852
20,Oaxaca,20494,Santiago Tlazoyaltepec,6300,20.98824658,57.23195011,1.74531351,2.230122818,17.56625727,26.24434389,36.50425339,100,94.85352336,48.59275979,Muy alto,0.760894991
20,Oaxaca,20495,Santiago Xanica,3029,21.25628141,69.57831325,1.419610432,7.03202377,6.635853417,23.50610763,45.48825836,100,97.13701431,47.56927142,Muy alto,0.744868587
20,Oaxaca,20496,Santiago Xiacuí,1893,2.748414376,38.54827343,0.272776869,0.218221495,0.163666121,9.929078014,18.35206032,100,86.67601683,55.94228941,Bajo,0.875978396
20,Oaxaca,20497,Santiago Yaitepec,4233,43.52941176,82.05882353,2.301850973,0.783103939,0.545799715,15.4759079,50.10548401,100,92.86287089,46.85245202,Muy alto,0.733644193
20,Oaxaca,20498,Santiago Yaveo,7593,15.49508692,59.15705916,3.212105123,3.092646668,44.82346695,14.5075657,32.25806427,100,94.11764706,47.51125668,Muy alto,0.743960157
20,Oaxaca,20499,Santiago Yolomécatl,1922,3.3126294,35.40372671,0.729927007,0.364963504,3.85818561,6.621480709,24.48979568,100,81.86397985,55.64867652,Bajo,0.871380827
20,Oaxaca,20500,Santiago Yosondúa,7991,12.11418376,59.64908701,1.923807113,3.531198582,6.075180357,18.2888242,30.39500999,100,95.70383912,51.07944668,Alto,0.799833047
20,Oaxaca,20501,Santiago Yucuyachi,998,19.66364812,71.53945666,0.801603206,0.901803607,0.300601202,6.913827655,18.34862328,100,91.76470588,52.55392671,Alto,0.822921352
20,Oaxaca,20502,Santiago Zacatepec,5089,29.28714572,73.58328563,1.546184739,3.955823293,7.02811245,52.14859438,38.57651138,100,93.13531353,45.79400754,Muy alto,0.717070425
20,Oaxaca,20503,Santiago Zoochila,425,9.309309309,55.55555556,0,0,0,7.294117647,12.0967741,100,90.05524862,55.05676404,Bajo,0.862112301
20,Oaxaca,20504,Nuevo Zoquiápam,1590,5.535714286,55.98214286,0.317662008,0.127064803,0,28.78017789,19.54887199,100,91.17117117,53.67157293,Medio,0.840422136
20,Oaxaca,20505,Santo Domingo Ingenio,7681,11.72599966,44.64315843,1.708175773,0.469606053,3.63802321,1.603859695,19.21537209,20.19268324,76.81451613,56.21391128,Bajo,0.880231616
20,Oaxaca,20506,Santo Domingo Albarradas,798,14.37802908,51.69628433,0.877192982,0.501253133,0.125313283,14.41102757,23.27586174,100,92.07920792,53.17791649,Medio,0.832692163
20,Oaxaca,20507,Santo Domingo Armenta,3155,19.64285714,60.35697511,13.61173095,1.370736372,1.051960472,11.02964616,23.20085907,100,87.71929825,50.78522115,Alto,0.795225884
20,Oaxaca,20508,Santo Domingo Chihuitán,1618,8.830548926,39.53858393,1.773274224,1.519949335,1.329955668,4.243191894,21.80451202,100,74.48818898,55.15141386,Bajo,0.863594385
20,Oaxaca,20509,Santo Domingo de Morelos,11384,22.38282346,70.26658026,4.783337746,2.49757303,27.05851205,19.25690583,47.14170837,100,85.24590164,47.10442702,Muy alto,0.737589771
20,Oaxaca,20510,Santo Domingo Ixcatlán,760,7.747747748,43.78378378,1.356852103,3.256445047,6.241519674,35.41383989,40,100,93.43065693,50.73431988,Alto,0.794428841
20,Oaxaca,20511,Santo Domingo Nuxaá,3335,6.207521522,55.09741731,3.386211104,5.704697987,39.93288591,16.29042099,34.09836197,100,96.51162791,48.24695292,Muy alto,0.755480136
20,Oaxaca,20512,Santo Domingo Ozolotepec,1101,22.22222222,64.88340192,0.454132607,1.089918256,0,19.34604905,30.71161079,100,93.75,50.94897288,Alto,0.797790008
20,Oaxaca,20513,Santo Domingo Petapa,9027,15.18167457,55.45673193,2.139689579,3.403547672,2.039911308,11.00886918,28.56040192,35.12794948,85.80171359,53.12509782,Medio,0.831865096
20,Oaxaca,20514,Santo Domingo Roayaga,941,17.66513057,66.20583717,1.387406617,2.454642476,0.426894344,58.48452508,47.56097412,100,97.63513514,47.49912116,Muy alto,0.743770132
20,Oaxaca,20515,Santo Domingo Tehuantepec,67739,7.501884397,34.93594318,1.862208472,1.503748215,5.434911947,11.55253451,29.69887924,33.37073178,77.19494464,55.21547608,Bajo,0.864597511
20,Oaxaca,20516,Santo Domingo Teojomulco,5260,12.57843697,60.01587679,1.452044326,1.203668323,0.363011081,20.48146733,37.59513092,100,90.88729017,51.87184985,Alto,0.812240977
20,Oaxaca,20517,Santo Domingo Tepuxtepec,6029,32.59587021,64.28220256,1.284246575,5.565068493,2.517123288,40.05136986,37.21727371,100,87.49069248,46.67098903,Muy alto,0.730802735
20,Oaxaca,20518,Santo Domingo Tlatayápam,113,5.434782609,55.43478261,0,0,0,12.38938053,14.28571415,100,91.4893617,55.07808171,Bajo,0.862446106
20,Oaxaca,20519,Santo Domingo Tomaltepec,3386,4.112221368,50.34588778,0.826934436,0.354400473,7.974010632,13.05375074,20.96069908,100,81.22157245,54.53972409,Medio,0.854016175
20,Oaxaca,20520,Santo Domingo Tonalá,7393,16.08197932,60.89364845,2.476527419,1.333514764,4.476799565,3.782827596,23.67346954,100,88.40529248,52.72088366,Medio,0.825535665
20,Oaxaca,20521,Santo Domingo Tonaltepec,250,10.41666667,55.72916667,0,2,0.4,10,31.64556885,100,92.85714286,53.1254367,Medio,0.831870403
20,Oaxaca,20522,Santo Domingo Xagacía,1205,12.31527094,66.37931034,1.410788382,1.659751037,4.813278008,26.63900415,45.42856979,100,97.92960663,50.1929984,Alto,0.7859525
20,Oaxaca,20523,Santo Domingo Yanhuitlán,1633,6.52173913,40.48040083,0.759013283,0.885515497,4.301075269,13.15623023,23.40425491,100,82.28840125,54.51649013,Medio,0.853652363
20,Oaxaca,20524,Santo Domingo Yodohino,327,2.909090909,70.54545455,0,0,0,1.875,23.80952454,100,96.36363636,55.03603328,Bajo,0.861787686
20,Oaxaca,20525,Santo Domingo Zanatepec,12483,11.06314085,49.1108819,3.936688312,0.819805195,12.5,4.935064935,23.80446243,36.71393095,89.28830792,53.88572448,Medio,0.843775451
20,Oaxaca,20526,Santos Reyes Nopala,16688,20.58003832,56.52325379,1.699014451,2.508765566,2.605961666,15.20135446,33.22848892,64.78906999,84.19667818,51.71941073,Alto,0.809853993
20,Oaxaca,20527,Santos Reyes Pápalo,2490,16.14678899,67.09480122,1.084337349,0.481927711,0.562248996,17.51004016,53.18107605,100,91.05367793,50.87226967,Alto,0.796588943
20,Oaxaca,20528,Santos Reyes Tepejillo,904,33.67799114,73.55982275,0.331858407,0.221238938,0.774336283,5.752212389,16.37630653,100,93.57142857,50.96133564,Alto,0.797983592
20,Oaxaca,20529,Santos Reyes Yucuná,1474,22.05405405,69.94594595,13.08539945,0.895316804,15.22038567,9.159779614,55.11811066,100,92.77108434,47.59183083,Muy alto,0.745221836
20,Oaxaca,20530,Santo Tomás Jalieza,3923,8.732694356,47.21814004,0.688248789,1.656895233,42.2635738,15.93168493,30.19648361,100,90.30487805,49.78618172,Alto,0.779582317
20,Oaxaca,20531,Santo Tomás Mazaltepec,2612,4.406428201,46.24157595,1.384615385,0.769230769,3.423076923,10.88461538,23.92909813,100,88.69630746,54.54648341,Medio,0.854122017
20,Oaxaca,20532,Santo Tomás Ocotepec,4066,19.60507757,56.34696756,2.965892239,2.792881859,1.85368265,23.82600099,32.19373322,100,94.47077409,50.22322278,Alto,0.786425772
20,Oaxaca,20533,Santo Tomás Tamazulapan,2726,8.913934426,51.2807377,0.813609467,2.810650888,4.25295858,9.578402367,30.94594574,100,83.49687779,53.21316217,Medio,0.833244062
20,Oaxaca,20534,San Vicente Coatlán,3512,25.03118503,77.00623701,2.961275626,1.281321185,2.619589977,21.5261959,43.38061523,100,95.92356688,48.83826793,Alto,0.764739306
20,Oaxaca,20535,San Vicente Lachixío,3227,20.89201878,52.92032038,0.28125,1.15625,3.40625,17.34375,37.72790909,100,88.15628816,51.17402385,Alto,0.801313993
20,Oaxaca,20536,San Vicente Nuñú,449,3.910614525,65.6424581,2.449888641,0.445434298,0,6.236080178,18.54304695,100,92.13973799,54.75196719,Bajo,0.857339606
20,Oaxaca,20537,Silacayoápam,6710,17.60930606,58.62414761,2.444877756,1.259937003,2.219889006,9.824508775,23.66492081,100,89.01098901,52.38514299,Alto,0.820278433
20,Oaxaca,20538,Sitio de Xitlapehua,713,7.8125,58.984375,3.786816269,0.140252454,2.805049088,7.152875175,32.51231384,100,91.86440678,53.39168387,Medio,0.836039463
20,Oaxaca,20539,Soledad Etla,6348,1.78201409,31.2409364,0.774826059,3.273244782,10.37318153,4.427577483,24.24789429,100,74.17173766,55.06696439,Bajo,0.862272024
20,Oaxaca,20540,Villa de Tamazulápam del Progreso,8326,4.815724816,32.46519247,0.937148569,1.76183931,1.93677371,10.55854055,26.16487503,20.2257987,74.09440176,56.53934844,Bajo,0.885327509
20,Oaxaca,20541,Tanetze de Zaragoza,1558,5.011933174,60.30230708,0,0.132890365,0,21.19601329,23.09236908,100,96.16519174,53.794266,Medio,0.842343339
20,Oaxaca,20542,Taniche,887,10.37037037,67.11111111,1.240135287,0.450958286,2.593010147,7.440811725,31.20000076,100,94.58689459,53.01415425,Medio,0.830127874
20,Oaxaca,20543,Tataltepec de Valdés,6386,19.48706206,62.58300893,2.056192121,5.352377963,4.080991995,13.02778214,47.32307816,100,91.99431549,49.37469472,Alto,0.773139003
20,Oaxaca,20544,Teococuilco de Marcos Pérez,1032,7.963446475,60.49543677,0.775945684,0.484966052,0.193986421,28.12803104,28.47457695,100,92.75,52.61822451,Alto,0.823928166
20,Oaxaca,20545,Teotitlán de Flores Magón,10099,7.922584238,31.3143971,0.967002293,1.624962616,6.051241152,9.231382714,31.18040085,16.1402119,75.85710861,55.69226784,Bajo,0.872063406
